"\N","\N","\N","\N","\N","1600","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","||","10,5 x 13,0; 5,0 x 2,5","1997-06-05","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1026 a 1+2; 5 x 7 KB","T","\N","\N","\N","\N","\N","\N","\N","\N","1","\N","\N","4.9.1954 Prof. Hansen, Berlin
"\N","\N","\N","\N","\N","1615","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|6,5|","\N","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|11,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1026 e 3-5, f 1-3","T","\N","\N","\N","\N","\N","\N","\N","\N","21","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
25.7.1985 Prof. Najmabadi, Heidelberg
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 81; ders., Ein bisher unbekannter Titel aus spät-sassanidischer Zeit?, Corolla Iranica 1991, 228-236.","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","1615","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|6,5|","\N","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|11,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1026 e 3-5, f 1-3","T","\N","\N","\N","\N","\N","\N","\N","\N","21","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
25.7.1985 Prof. Najmabadi, Heidelberg
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 81; ders., Ein bisher unbekannter Titel aus spät-sassanidischer Zeit?, Corolla Iranica 1991, 228-236.","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1604","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|6,5|","zwischenzeitlich Inv Pahl 6 b","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|14,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1026 f 4+5","T","\N","\N","\N","\N","\N","\N","\N","\N","22","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 82.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","a","\N","1604","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|14,0|","zwischenzeitlich Inv Pahl 5","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|10,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1026 g 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","23","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 83.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","34","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|9,5|","\N","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|6,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1001 d 3+4 (unter alt Pahl 34); 1026 g 3+4; 1028 g 1-4","T","\N","\N","\N","\N","\N","\N","\N","\N","24","\N","\N","1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 84.","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","34","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|9,5|","\N","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|6,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1001 d 3+4 (unter alt Pahl 34); 1026 g 3+4; 1028 g 1-4","T","\N","\N","\N","\N","\N","\N","\N","\N","24","\N","\N","1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 84.","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","33","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","||","6,5 x 8,2; 3,3, x 5,0; 1,2 x 2,5","1998-07-07","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1060 b 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","25","\N","\N","1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 85.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","32","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|5,0|","\N","1998-07-07","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|6,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1060 b 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","26","\N","\N","1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 86.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|4,0|","\N","1998-07-07","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1060 b 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","27","\N","\N","1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 87.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|7,5|","\N","1998-07-07","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|10,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1060 c 1-4","T","\N","\N","\N","\N","\N","\N","\N","\N","28","\N","\N","1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 88.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","||","5,5 x 4,0; 5,5 x 3,4; 4,5 x 3,0; 2,3 x 2,4","1998-07-07","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1060 c 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","29","\N","\N","1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 89.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|16,5|","alte Inv.-Nr. 1603 b 1+2; zwischenzeitlich Pahl 22 c + 23 b","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|14,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1060 d 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","30","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 90.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","||","alte Inv.-Nr. 1603 b 1; zwischenzeitlich Pahl 22 d
16,5 x 9,0; 6,2 x 4,5","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1060 d 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","31","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 91.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|12,0|","alte Inv.-Nr. 1603 b 1; zwischenzeitlich Pahl 22 a","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|19,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1029 c 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","32","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 92.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|7,0|","alte Inv.-Nr. 1603 b 1; zwischenzeitlich Pahl 22 b","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|13,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 a 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","33","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 93.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|15,0|","\N","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|14,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1029 a 1-4","T","\N","\N","\N","\N","\N","\N","\N","\N","34","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 94.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|6,5|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23  j","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|5,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 b 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","35","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 95.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|16,0|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 d","1998-07-07","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|7,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 b 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","36","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 96.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","7","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|11,0|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|8,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 b 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","37","\N","\N","1991/92 D. Weber (unter alter Inv. Nr. 7)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 97.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","7","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","||","16,0 x 5,0; 5,0 x 6,0; 3,0 x 2,5","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 c 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","38","\N","\N","1991/92 D. Weber (unter alter Inv. Nr. 7)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 98.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","7","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|9,0|","\N","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|4,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 c 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","39","\N","\N","1991/92 D. Weber (unter alter Inv. Nr. 7)","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 99.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","a","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|4,7|","alte Inv.-Nr. 1603 a Frag. d; zwischenzeitlich Pahl 4","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|16,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 c 5+6","T","\N","\N","\N","\N","\N","\N","\N","\N","40","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 100.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|10,0|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 a","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|10,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 d 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","41","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 101.","\N","\N","s. eigenen Datensatz","recto","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|10,0|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 a","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|10,0|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 d 1+2","T","\N","\N","\N","\N","\N","\N","\N","\N","41","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 101.","\N","\N","s. eigenen Datensatz","verso","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1604","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","||","alte Inv.-Nr. 1604 b; zwischenzeitlich Pahl 6 d, e, f
16,0 x 14,0; 8,0 x 5,0; 6,0 x 5,0","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1029 e 1-4","T","\N","\N","\N","\N","\N","\N","\N","\N","42","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 102.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1604","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","||","alte Inv.-Nr. 1604 b; zwischenzeitlich Pahl 6 a, c
14, 5 x 4,5; 2,8 x 2,5","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","||","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 d 3+4","T","\N","\N","\N","\N","\N","\N","\N","\N","43","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 103.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","b","\N","1603","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","\N","\N","\N","\N","|8,0|","alte Inv.-Nr. 1603 b 2; zwischenzeitlich Pahl 23 u","1998-07-09","\N","\N","\N","\N","\N","\N","\N","1897","\N","Reinhardt, K.","\N","\N","\N","\N","|7,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1027 d 35+6","T","\N","\N","\N","\N","\N","\N","\N","\N","44","\N","\N","4.9.1954 Prof. Hansen, Berlin
19.11.1971 Prof. Humbach, Mainz
15.9.1982 D. Weber
1991/92 D. Weber","D. Weber, Corpus Inscriptionum Iranicarum III Phalavi Inscriptions: Ostraca, Papyri und Pergamente, London 1992, P. 104.","\N","\N","Rückseite frei","Vorderseite","\N","\N","Pahl.","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
